,freq,delta_7g
786,97485714286.0,1.2908486436325273
787,97514285714.0,1.2902884094218923
788,97542857143.0,1.2897269866018353
789,97571428571.0,1.2891643440859442
790,97600000000.0,1.2886004495294894
791,97628571429.0,1.2880352693138626
792,97657142857.0,1.2874687739431534
793,97685714286.0,1.2869009317198472
794,97714285714.0,1.2863831185438248
795,97742857143.0,1.285921229335491
796,97771428571.0,1.285459333916545
797,97800000000.0,1.284997331624633
798,97828571429.0,1.2837276645569173
799,97857142857.0,1.2832637346449625
800,97885714286.0,1.282799767076448
801,97914285714.0,1.2823356579062652
802,97942857143.0,1.2818712999337472
803,97971428571.0,1.2814065876460075
804,98000000000.0,1.2809414109468529
805,98028571429.0,1.2804756618477953
806,98057142857.0,1.2800092297999233
807,98085714286.0,1.2803480067431832
808,98114285714.0,1.2798777405992023
809,98142857143.0,1.2785193047057186
810,98171428571.0,1.278047783117905
811,98200000000.0,1.2775750285084166
812,98228571429.0,1.2771009299439329
813,98257142857.0,1.276625374690159
814,98285714286.0,1.2761482530918697
815,98314285714.0,1.2765400428162674
816,98342857143.0,1.27605534865773
817,98371428571.0,1.2755683580512662
818,98400000000.0,1.2750789621103134
819,98428571429.0,1.274587054508823
820,98457142857.0,1.2740925306540742
821,98485714286.0,1.2735952868820328
822,98514285714.0,1.273095220843279
823,98542857143.0,1.272592232170586
824,98571428571.0,1.2720862225137208
825,98600000000.0,1.2715770925594974
826,98628571429.0,1.2710647499959362
827,98657142857.0,1.2705490983989194
828,98685714286.0,1.270030047506668
829,98714285714.0,1.2684670564407865
830,98742857143.0,1.267949599216094
831,98771428571.0,1.2674288503333218
832,98800000000.0,1.266904719051166
833,98828571429.0,1.267380761257814
834,98857142857.0,1.266839520507432
835,98885714286.0,1.2662943035863354
836,98914285714.0,1.2657450400756682
837,98942857143.0,1.2651916588617338
838,98971428571.0,1.2646340949888155
839,99000000000.0,1.264072281767187
840,99028571429.0,1.2639943812897572
841,99057142857.0,1.2634217426580787
842,99085714286.0,1.2628447529235232
843,99114285714.0,1.2622633639685956
844,99142857143.0,1.2616775270162621
845,99171428571.0,1.2610871963991725
846,99200000000.0,1.2604923302387092
847,99228571429.0,1.259892888236947
848,99257142857.0,1.259288831496489
849,99285714286.0,1.2582085573090656
850,99314285714.0,1.2575966459289822
851,99342857143.0,1.2569799532589203
852,99371428571.0,1.2563584555117009
853,99400000000.0,1.2557321315707972
854,99428571429.0,1.2551009633927213
855,99457142857.0,1.2544649375762853
856,99485714286.0,1.2526988153634562
857,99514285714.0,1.2520347364735855
858,99542857143.0,1.251366390977787
859,99571428571.0,1.2506937934053477
860,99600000000.0,1.2512116383965
861,99628571429.0,1.2505463304607591
862,99657142857.0,1.2498761502417164
863,99685714286.0,1.2492011065206432
864,99714285714.0,1.2485212130188468
865,99742857143.0,1.2478364860026954
866,99771428571.0,1.2471469455238782
867,99800000000.0,1.2464526115915766
868,99828571429.0,1.2457535103271418
869,99857142857.0,1.2450496686383627
870,99885714286.0,1.244341117814787
871,99914285714.0,1.2436278892699573
872,99942857143.0,1.24291002016194
873,99971428571.0,1.2421875486473493
874,100000000000.0,1.2414605156106837
875,100028571430.0,1.2407289644128177
876,100057142860.0,1.2399929416805207
877,100085714290.0,1.2392524952437893
878,100114285710.0,1.2385076754702014
879,100142857140.0,1.237758536880521
880,100171428570.0,1.2370051347512385
881,100200000000.0,1.2362475262847812
882,100228571430.0,1.2354857718891064
883,100257142860.0,1.234719933447367
884,100285714290.0,1.233950077018675
885,100314285710.0,1.233176266510997
886,100342857140.0,1.2323985734725822
887,100371428570.0,1.231617066419673
888,100400000000.0,1.2308318195517152
889,100428571430.0,1.230042905187248
890,100457142860.0,1.2292504025546105
891,100485714290.0,1.2284543898052216
892,100514285710.0,1.2276549461389925
893,100542857140.0,1.226852152990536
894,100571428570.0,1.2260460966372537
895,100600000000.0,1.2252368615594231
896,100628571430.0,1.2244245371663804
897,100657142860.0,1.2236092108237626
898,100685714290.0,1.2227909738228318
899,100714285710.0,1.2219699212448394
900,100742857140.0,1.2211461467714646
901,100771428570.0,1.220319747105233
902,100800000000.0,1.2194908203852197
903,100828571430.0,1.218659466729393
904,100857142860.0,1.217825787825138
905,100885714290.0,1.2169898890726039
906,100914285710.0,1.2161518733426147
907,100942857140.0,1.2153118506178613
908,100971428570.0,1.214469927597981
909,101000000000.0,1.2136262186121698
910,101028571430.0,1.2127808327216836
911,101057142860.0,1.2119338887972768
912,101085714290.0,1.211085499691135
913,101114285710.0,1.2102357874631964
914,101142857140.0,1.2093848716708542
915,101171428570.0,1.2085328751463882
916,101200000000.0,1.2076799236969284
917,101228571430.0,1.2068261450104019
918,101257142860.0,1.2059716670630347
919,101285714290.0,1.2043648750280753
920,101314285710.0,1.203536994352849
921,101342857140.0,1.2027091018503593
922,101371428570.0,1.2018813113721105
923,101400000000.0,1.201053734430606
924,101428571430.0,1.2008376693932772
925,101457142860.0,1.1999821210517196
926,101485714290.0,1.1991269954174963
927,101514285710.0,1.198258487205347
928,101542857140.0,1.1974133649611516
929,101571428570.0,1.1967586058490294
930,101600000000.0,1.1961066067021435
931,101628571430.0,1.1954574364113237
932,101657142860.0,1.1948111616142902
933,101685714290.0,1.194167847278703
934,101714285710.0,1.1935275600494362
935,101742857140.0,1.1928903644014817
936,101771428570.0,1.1922563240969772
937,101800000000.0,1.191625501506022
938,101828571430.0,1.1909979580701069
939,101857142860.0,1.1903737562274272
940,101885714290.0,1.1900529594904763
941,101914285710.0,1.1894340366346359
942,101942857140.0,1.188818842196842
943,101971428570.0,1.187911517395389
944,102000000000.0,1.1870776951982238
945,102028571430.0,1.1864639314144263
946,102057142860.0,1.1858542061204758
947,102085714290.0,1.1849120465893022
948,102114285710.0,1.1842985811066782
949,102142857140.0,1.1836891668689158
950,102171428570.0,1.1838591229477982
951,102200000000.0,1.1838567223265972
952,102228571430.0,1.183246244889063
953,102257142860.0,1.1821102520370828
954,102285714290.0,1.181594349575153
955,102314285710.0,1.1807768401538576
956,102342857140.0,1.1797458037809263
957,102371428570.0,1.1791704529879066
958,102400000000.0,1.1788730921450423
959,102428571430.0,1.1783206151824324
960,102457142860.0,1.1777727745301327
961,102485714290.0,1.1772295810533537
962,102514285710.0,1.1766910422013803
963,102542857140.0,1.1761571571742293
964,102571428570.0,1.1754790845968737
965,102600000000.0,1.1749415158000784
966,102628571430.0,1.174583359273803
967,102657142860.0,1.174067994758255
968,102685714290.0,1.1735572085783645
969,102714285710.0,1.1730509699998146
970,102742857140.0,1.1724740396876605
971,102771428570.0,1.1719657760427769
972,102800000000.0,1.171462095993867
973,102828571430.0,1.170962944645403
974,102857142860.0,1.1705864800228554
975,102885714290.0,1.1701065473553491
976,102914285710.0,1.169630786980444
977,102942857140.0,1.1691591232977459
978,102971428570.0,1.1686914791416907
979,103000000000.0,1.1682277681233106
980,103028571430.0,1.1677679028222672
981,103057142860.0,1.1673117907245905
982,103085714290.0,1.1668593347053395
983,103114285710.0,1.166410434537708
984,103142857140.0,1.1659649846582338
985,103171428570.0,1.1655228818818646
986,103200000000.0,1.1650840112279166
987,103228571430.0,1.1646482633435085
988,103257142860.0,1.1642155221257617
989,103285714290.0,1.1637856702435787
990,103314285710.0,1.1633585897601062
991,103342857140.0,1.1629341618361115
992,103371428570.0,1.1625122633909246
993,103400000000.0,1.1620927762209625
994,103428571430.0,1.161675577485715
995,103457142860.0,1.1612605462938088
996,103485714290.0,1.160847562125479
997,103514285710.0,1.160436504134978
998,103542857140.0,1.1600272541821441
999,103571428570.0,1.1596196951251052
1000,103600000000.0,1.1592137119041261
1001,103628571430.0,1.158809191007661
1002,103657142860.0,1.1584060212948861
1003,103685714290.0,1.158004095805767
1004,103714285710.0,1.1576033072507794
1005,103742857140.0,1.157203553853984
1006,103771428570.0,1.1568047369272723
1007,103800000000.0,1.1564067610586672
1008,103828571430.0,1.1560095349665023
1009,103857142860.0,1.1556129692397725
1010,103885714290.0,1.1552169810098123
1011,103914285710.0,1.1548214899247107
1012,103942857140.0,1.155247904488741
1013,103971428570.0,1.1548611619030442
1014,104000000000.0,1.154473964374116
1015,104028571430.0,1.1532430334862802
1016,104057142860.0,1.1528489655681469
1017,104085714290.0,1.1524549987632122
1018,104114285710.0,1.152061081161321
1019,104142857140.0,1.1516671629032444
1020,104171428570.0,1.1512731990661287
1021,104200000000.0,1.1508791492543562
1022,104228571430.0,1.1504849737633398
1023,104257142860.0,1.1500906372841648
1024,104285714290.0,1.1496961065528828
1025,104314285710.0,1.1493013533458976
1026,104342857140.0,1.1489063472535472
1027,104371428570.0,1.147382491709986
1028,104400000000.0,1.1469936732079589
1029,104428571430.0,1.1472421232840158
1030,104457142860.0,1.1468436299200142
1031,104485714290.0,1.146926682938651
1032,104514285710.0,1.1465296678720325
1033,104542857140.0,1.1455489390901223
1034,104571428570.0,1.1451642390379113
1035,104600000000.0,1.1453360922413394
1036,104628571430.0,1.1449373211155816
1037,104657142860.0,1.144248945529198
1038,104685714290.0,1.1444982526395338
1039,104714285710.0,1.1440987663728621
1040,104742857140.0,1.1433370821538795
1041,104771428570.0,1.1429356094433718
1042,104800000000.0,1.14253351537415
1043,104828571430.0,1.1421307690781966
1044,104857142860.0,1.1417273380932353
1045,104885714290.0,1.1413231853933703
1046,104914285710.0,1.140918275584916
1047,104942857140.0,1.140512567044597
1048,104971428570.0,1.1401060175478852
1049,105000000000.0,1.1396985826799675
1050,105028571430.0,1.139290214935859
1051,105057142860.0,1.1389735126264733
1052,105085714290.0,1.138575841375346
1053,105114285710.0,1.138187422251954
1054,105142857140.0,1.1378045003168518
1055,105171428570.0,1.1372325860614083
1056,105200000000.0,1.1368175125610887
1057,105228571430.0,1.1364011178388043
1058,105257142860.0,1.136090817194
1059,105285714290.0,1.1358553827151199
1060,105314285710.0,1.135614956715976
1061,105342857140.0,1.135369398914428
1062,105371428570.0,1.1351185780692417
1063,105400000000.0,1.134862371904297
1064,105428571430.0,1.1346006684547865
1065,105457142860.0,1.1343333662413342
1066,105485714290.0,1.1340603700048217
1067,105514285710.0,1.1337815958680522
1068,105542857140.0,1.1334969698732051
1069,105571428570.0,1.1332064262386832
1070,105600000000.0,1.1329099088301948
1071,105628571430.0,1.1326073653945494
1072,105657142860.0,1.1322987604878754
1073,105685714290.0,1.1319840590182362
1074,105714285710.0,1.1316632385705754
1075,105742857140.0,1.1315723423005535
1076,105771428570.0,1.131273348869144
1077,105800000000.0,1.1306639333159882
1078,105828571430.0,1.130318543689686
1079,105857142860.0,1.129967020670724
1080,105885714290.0,1.1296093842765274
1081,105914285710.0,1.1292456556544517
1082,105942857140.0,1.128875862588399
1083,105971428570.0,1.1285000390296107
1084,106000000000.0,1.128118218847801
1085,106028571430.0,1.1277304484706536
1086,106057142860.0,1.127336769626063
1087,106085714290.0,1.1269372332159344
1088,106114285710.0,1.1265318935154847
1089,106142857140.0,1.1261208021845377
1090,106171428570.0,1.125704021852857
1091,106200000000.0,1.12528161097267
1092,106228571430.0,1.1248536334221733
1093,106257142860.0,1.1244201555779831
1094,106285714290.0,1.1239812427377
1095,106314285710.0,1.1235369641870712
1096,106342857140.0,1.123087388995811
1097,106371428570.0,1.122632590434668
1098,106400000000.0,1.122172638413394
1099,106428571430.0,1.1217076064864246
1100,106457142860.0,1.1212375676511233
1101,106485714290.0,1.12076259688273
1102,106514285710.0,1.1202827661432975
1103,106542857140.0,1.1197981521352993
1104,106571428570.0,1.1193088281022294
1105,106600000000.0,1.1188148683679113
1106,106628571430.0,1.1183163462651944
1107,106657142860.0,1.1178133377118666
1108,106685714290.0,1.1173059121492728
1109,106714285710.0,1.1167941443744238
1110,106742857140.0,1.1162781065638394
1111,106771428570.0,1.1157578666236752
1112,106800000000.0,1.1152334966137527
1113,106828571430.0,1.114705064366575
1114,106857142860.0,1.114172636994087
1115,106885714290.0,1.1136362794991337
1116,106914285710.0,1.1130960560061434
1117,106942857140.0,1.1125520291226283
1118,106971428570.0,1.1120042584248864
1119,107000000000.0,1.111452803299516
1120,107028571430.0,1.1108977170576946
1121,107057142860.0,1.1103390542753828
1122,107085714290.0,1.1097768672266075
1123,107114285710.0,1.1092112007045651
1124,107142857140.0,1.1086421026466895
1125,107171428570.0,1.1080696140857802
1126,107200000000.0,1.1074937749199472
1127,107228571430.0,1.1069146201754223
1128,107257142860.0,1.1063321825756378
1129,107285714290.0,1.1057464906156222
1130,107314285710.0,1.1051575696991611
1131,107342857140.0,1.104565442550152
1132,107371428570.0,1.103970127709248
1133,107400000000.0,1.103371639923007
1134,107428571430.0,1.1027699901044805
1135,107457142860.0,1.1021651866166193
1136,107485714290.0,1.1015572338093773
1137,107514285710.0,1.100946135018293
1138,107542857140.0,1.1003318855853093
1139,107571428570.0,1.0997144857983858
1140,107600000000.0,1.0990939262125425
1141,107628571430.0,1.0984701999697415
1142,107657142860.0,1.0984051211886414
1143,107685714290.0,1.0977379433818357
1144,107714285710.0,1.0965799221181862
1145,107742857140.0,1.095943427314784
1146,107771428570.0,1.0953037135718007
1147,107800000000.0,1.0946607734340854
1148,107828571430.0,1.0940146003975535
1149,107857142860.0,1.0933651929995096
1150,107885714290.0,1.0927125528067643
1151,107914285710.0,1.0920566882606126
1152,107942857140.0,1.0913976110960548
1153,107971428570.0,1.0907353440841854
1154,108000000000.0,1.0900699185054923
1155,108028571430.0,1.089401371597542
1156,108057142860.0,1.08872975645473
1157,108085714290.0,1.088055134160135
1158,108114285710.0,1.0873775853490708
1159,108142857140.0,1.0866971988289553
1160,108171428570.0,1.08601408206844
1161,108200000000.0,1.0853283613750593
1162,108228571430.0,1.0846401791194693
1163,108257142860.0,1.083949697349902
1164,108285714290.0,1.0832570977045324
1165,108314285710.0,1.0825625838449373
1166,108342857140.0,1.081866378426832
1167,108371428570.0,1.081168730566177
1168,108400000000.0,1.0804699062313505
1169,108428571430.0,1.0797701985631039
1170,108457142860.0,1.0790699201967326
1171,108485714290.0,1.078369408835261
1172,108514285710.0,1.0776690223221133
1173,108542857140.0,1.0769691406684854
1174,108571428570.0,1.076270164694225
1175,108600000000.0,1.0755725142114019
1176,108628571430.0,1.0748766287183007
1177,108657142860.0,1.0741829667005947
1178,108685714290.0,1.0729075215110138
1179,108714285710.0,1.0728042153180302
1180,108742857140.0,1.0719544040754294
1181,108771428570.0,1.0714402063440818
1182,108800000000.0,1.0707650140698717
1183,108828571430.0,1.0700950634584876
1184,108857142860.0,1.0694308883590131
1185,108885714290.0,1.0688820775836532
1186,108914285710.0,1.0684847629265004
1187,108942857140.0,1.0677300982744407
1188,108971428570.0,1.0669857403276701
1189,109000000000.0,1.066252249404036
1190,109028571430.0,1.0657455728314371
1191,109057142860.0,1.0652397014725956
1192,109085714290.0,1.0639328202548417
1193,109114285710.0,1.0631228533822026
1194,109142857140.0,1.0627043114870585
1195,109171428570.0,1.062265274867459
1196,109200000000.0,1.0616370802689343
1197,109228571430.0,1.0610236166199338
1198,109257142860.0,1.060425311721204
1199,109285714290.0,1.0598425793714017
1200,109314285710.0,1.0592758101281117
1201,109342857140.0,1.0587253843409163
1202,109371428570.0,1.0581916588185858
1203,109400000000.0,1.0576749756414507
1204,109428571430.0,1.0571756591344217
1205,109457142860.0,1.0566940123718374
1206,109485714290.0,1.0562303229050094
1207,109514285710.0,1.0557848613298653
1208,109542857140.0,1.0557941656021725
1209,109571428570.0,1.055387481005893
1210,109600000000.0,1.054999713666471
1211,109628571430.0,1.0546310514435149
1212,109657142860.0,1.0542816675370732
1213,109685714290.0,1.053951720409739
1214,109714285710.0,1.053196049871811
1215,109742857140.0,1.0523176685554432
1216,109771428570.0,1.0520498183699227
1217,109800000000.0,1.0518016024432209
1218,109828571430.0,1.0521481170044624
1219,109857142860.0,1.0519364297886824
1220,109885714290.0,1.0517450285385173
1221,109914285710.0,1.0515739763920295
1222,109942857140.0,1.0514233201311929
1223,109971428570.0,1.0512931014850246
1224,110000000000.0,1.0511833449974102
